"","X","Report.Number","Agency.Name","Crash.Date.Time","Route.Type","Road.Name","Municipality","Weather","Surface.Condition","Light","Traffic.Control","Driver.Substance.Abuse","Collision.Type","Driver.Distracted.By","Vehicle.ID","Vehicle.Damage.Extent","Vehicle.Body.Type","Vehicle.Model","Vehicle.Movement","Speed.Limit","Parked.Vehicle","Equipment.Problems","Location","class"
"450",449,300,0,575,2,103,8,0,0,4,4,5,4,7,556,1,14,51,8,6,0,1,561,"2"
"451",450,364,1,579,1,100,14,0,0,4,1,5,4,7,876,1,0,198,8,7,0,1,162,"0"
"452",451,40,2,578,1,121,14,1,0,4,4,5,15,7,766,1,14,43,8,8,0,1,198,"0"
"453",452,96,2,573,1,100,14,1,0,4,1,5,9,7,361,2,14,207,15,8,0,1,96,"0"
"454",453,228,3,568,1,83,16,0,0,4,4,5,9,7,105,5,14,24,15,7,0,1,32,"1"
"455",454,109,2,157,2,70,14,2,4,4,0,5,9,7,631,5,14,207,15,5,0,1,212,"0"
"456",455,546,1,162,2,32,10,1,4,4,3,5,7,6,867,5,5,224,1,5,0,1,54,"0"
"457",456,109,2,157,2,70,14,2,4,4,0,5,9,7,701,5,14,207,18,5,0,1,212,"0"
"458",457,187,2,168,2,19,14,4,2,4,1,5,15,6,772,2,14,207,8,5,0,1,385,"0"
"459",458,18,2,385,1,100,14,2,4,4,4,5,9,7,251,1,14,19,15,8,0,1,238,"0"
"460",459,18,2,385,1,100,14,2,4,4,4,5,9,7,476,2,0,207,15,8,0,1,238,"0"
"461",460,170,2,378,1,127,14,0,0,4,1,5,12,7,835,2,0,116,8,9,0,1,273,"0"
"462",461,158,2,386,1,100,14,0,4,4,1,5,9,6,448,1,14,62,0,7,0,1,213,"0"
"463",462,103,2,380,1,121,14,0,0,4,4,5,7,6,733,3,14,207,15,8,0,1,149,"0"
"464",463,156,2,379,1,127,14,1,4,5,4,5,6,7,517,1,14,44,0,6,0,1,101,"0"
"465",464,170,2,378,1,127,14,0,0,4,1,5,12,1,858,1,14,71,6,9,0,1,273,"0"
"466",465,229,3,390,1,88,16,0,0,4,1,5,9,7,834,2,14,121,18,5,0,1,36,"0"
"467",466,156,2,379,1,127,14,1,4,5,4,5,6,6,360,1,14,81,0,6,0,1,101,"0"
"468",467,200,2,247,2,81,14,2,4,2,1,5,11,6,839,3,17,90,5,5,0,1,269,"0"
"469",468,460,1,231,1,124,8,0,0,4,4,5,8,7,489,1,14,210,5,7,0,1,474,"0"
"470",469,112,2,237,1,100,14,0,0,4,4,5,12,7,180,1,14,19,8,7,0,1,103,"0"
"471",470,39,2,519,2,14,14,0,0,1,4,5,9,7,120,5,14,19,6,5,0,1,89,"0"
"472",471,451,1,581,2,35,8,0,0,4,3,5,15,6,484,2,14,116,5,5,0,1,517,"0"
"473",472,365,1,583,2,53,14,0,0,4,5,5,15,7,444,1,14,19,8,6,0,1,382,"0"
"474",473,519,1,589,1,76,8,0,0,1,4,5,4,7,243,1,14,98,8,7,0,1,588,"1"
"475",474,188,2,244,1,50,14,1,0,1,1,5,9,5,624,5,0,90,8,7,0,1,283,"0"
"476",475,11,2,597,1,121,14,0,0,4,4,5,7,7,449,1,14,15,18,6,0,1,153,"0"
"477",476,11,2,597,1,121,14,0,0,4,4,5,7,6,298,2,14,51,5,6,0,1,153,"0"
"478",477,268,0,569,1,38,8,1,0,4,1,5,15,6,14,1,14,30,5,6,0,1,539,"0"
"479",478,365,1,583,2,53,14,0,0,4,5,5,15,7,871,2,14,3,16,6,0,1,382,"0"
"480",479,11,2,597,1,121,14,0,0,4,4,5,7,7,526,1,14,168,8,6,0,1,153,"0"
"481",480,268,0,569,1,38,8,1,0,4,1,5,15,7,869,2,14,207,8,6,0,1,539,"1"
"482",481,474,1,577,1,18,1,0,0,4,1,5,13,7,479,3,20,35,18,7,0,1,18,"0"
"483",482,451,1,581,2,35,8,0,0,4,3,5,15,7,901,1,14,43,8,5,0,1,517,"0"
"484",483,584,1,588,1,55,9,0,0,1,1,0,14,2,644,2,14,57,8,5,0,1,64,"0"
"485",484,135,2,595,2,134,14,0,0,4,1,5,15,7,344,1,14,2,8,8,0,1,626,"1"
"486",485,11,2,597,1,121,14,0,0,4,4,5,7,7,797,2,14,15,8,6,0,1,153,"0"
"487",486,135,2,595,2,134,14,0,0,4,1,5,15,7,410,1,14,160,5,8,0,1,626,"0"
"488",487,474,1,577,1,18,1,0,0,4,1,5,13,7,353,5,22,130,8,7,0,1,18,"0"
"489",488,519,1,589,1,76,8,0,0,1,4,5,4,7,896,2,14,51,5,7,0,1,588,"0"
"490",489,108,2,592,2,8,14,0,0,4,1,5,4,6,349,0,14,5,5,5,0,1,222,"0"
"491",490,448,1,233,0,109,14,0,0,4,4,5,1,7,442,1,14,26,5,8,0,1,374,"2"
"492",491,442,1,234,2,108,14,0,0,4,4,5,15,7,600,2,14,169,18,7,0,1,113,"1"
"493",492,419,1,232,1,44,8,0,0,1,4,5,9,7,471,5,14,116,18,10,0,1,407,"0"
"494",493,415,1,229,1,38,14,1,0,4,4,5,7,7,101,2,14,15,2,9,0,1,351,"0"
"495",494,282,0,73,2,85,8,0,0,4,4,5,15,7,212,1,14,127,8,6,0,1,564,"2"
"496",495,373,1,56,1,18,3,0,0,4,3,5,15,7,722,5,14,154,16,5,0,1,31,"0"
"497",496,525,1,75,0,78,8,1,0,4,1,5,9,7,141,5,20,35,18,8,0,1,447,"0"
"498",497,453,1,53,1,38,8,0,0,4,2,5,9,7,793,2,14,105,15,6,0,1,528,"0"
"499",498,2,2,64,1,100,14,2,4,4,4,5,15,7,473,5,14,13,8,8,0,1,152,"0"
"500",499,2,2,64,1,100,14,2,4,4,4,5,15,7,463,2,16,19,5,5,0,1,152,"0"
"501",500,280,0,63,0,109,14,0,0,4,4,5,9,7,276,2,14,181,15,8,0,1,371,"2"
"502",501,442,1,234,2,108,14,0,0,4,4,5,15,6,778,2,13,74,6,7,0,1,113,"1"
"503",502,374,1,66,1,18,1,2,4,4,1,5,9,7,356,1,14,51,15,7,0,1,20,"0"
"504",503,373,1,56,1,18,3,0,0,4,3,5,15,7,730,5,14,7,15,6,0,1,31,"0"
"505",504,235,0,72,2,103,8,0,0,4,2,5,13,7,684,2,14,19,2,6,0,1,567,"0"
"506",505,146,2,92,1,121,14,2,4,1,4,5,4,7,501,1,14,5,8,8,0,1,156,"2"
"507",506,494,1,67,2,40,8,1,0,4,2,5,9,7,5,5,22,150,18,7,0,1,527,"0"
"508",507,227,3,81,1,83,16,0,0,4,4,5,6,6,202,5,14,25,5,6,0,1,38,"0"
"509",508,99,2,87,2,87,14,0,0,1,3,5,4,6,363,5,14,198,5,3,0,1,265,"0"
"510",509,373,1,56,1,18,3,0,0,4,3,5,15,7,70,1,14,86,8,6,0,1,31,"1"
"511",510,468,1,70,2,37,14,0,0,1,4,5,4,7,626,2,14,15,8,6,0,1,214,"0"
"512",511,370,1,65,1,16,8,2,4,4,4,5,15,7,164,1,14,43,8,7,0,1,554,"0"
"513",512,468,1,70,2,37,14,0,0,1,4,5,4,6,851,1,14,15,5,6,0,1,214,"0"
"514",513,227,3,81,1,83,16,0,0,4,4,5,6,6,261,5,14,51,6,7,0,1,38,"0"
"515",514,146,2,92,1,121,14,2,4,1,4,5,4,7,150,2,14,66,18,0,0,1,156,"0"
"516",515,146,2,92,1,121,14,2,4,1,4,5,4,7,97,1,14,96,5,4,0,1,156,"2"
"517",516,136,2,76,2,134,14,0,0,4,4,5,15,7,787,1,14,5,8,8,0,1,114,"2"
"518",517,517,1,85,1,57,11,0,0,4,1,5,15,7,569,1,14,26,8,8,0,1,621,"0"
"519",518,281,0,71,2,40,8,0,0,4,1,5,13,6,343,5,14,19,2,5,0,1,483,"0"
"520",519,259,0,77,1,38,8,0,0,1,4,5,9,7,480,1,22,231,0,8,0,1,412,"0"
"521",520,136,2,76,2,134,14,0,0,4,4,5,15,7,11,2,14,161,18,8,0,1,114,"0"
"522",521,538,1,620,1,93,8,0,0,4,4,5,4,7,394,0,14,39,8,7,0,1,449,"1"
"523",522,370,1,65,1,16,8,2,4,4,4,5,15,6,214,1,14,43,8,7,0,1,554,"0"
"524",523,282,0,73,2,85,8,0,0,4,4,5,15,9,826,1,14,224,8,6,0,1,564,"2"
"525",524,99,2,87,2,87,14,0,0,1,3,5,4,7,378,5,14,14,15,3,0,1,265,"1"
"526",525,235,0,72,2,103,8,0,0,4,2,5,13,7,450,2,14,13,15,6,0,1,567,"0"
"527",526,517,1,85,1,57,11,0,0,4,1,5,15,7,43,1,14,62,5,8,0,1,621,"0"
"528",527,374,1,66,1,18,1,2,4,4,1,5,9,7,512,5,14,116,18,7,0,1,20,"0"
"529",528,495,1,78,1,73,8,1,4,2,1,5,7,7,525,5,0,192,8,10,0,1,598,"0"
"530",529,281,0,71,2,40,8,0,0,4,1,5,13,7,119,2,10,136,8,5,0,1,483,"2"
"531",530,586,1,69,1,38,14,0,0,4,4,5,4,7,377,1,18,35,8,8,0,1,399,"0"
"532",531,477,1,86,2,39,5,0,0,1,1,5,13,7,728,3,3,207,8,5,0,1,10,"0"
"533",532,259,0,77,1,38,8,0,0,1,4,5,9,7,866,1,0,207,0,8,0,1,412,"1"
"534",533,586,1,69,1,38,14,0,0,4,4,5,4,6,132,0,14,138,0,8,0,1,399,"1"
"535",534,188,2,244,1,50,14,1,0,1,1,5,9,7,552,5,14,117,18,7,0,1,283,"0"
"536",535,199,2,240,1,38,14,0,0,4,4,5,4,7,456,5,18,33,18,5,0,1,359,"1"
"537",536,415,1,229,1,38,14,1,0,4,4,5,7,7,239,2,20,33,18,9,0,1,351,"0"
"538",537,63,2,181,1,84,14,0,0,4,4,5,9,5,335,1,0,207,15,9,0,1,289,"0"
"539",538,32,2,172,0,109,14,0,0,4,4,5,15,7,457,1,14,55,0,8,0,1,327,"1"
"540",539,138,2,174,2,134,14,0,0,4,4,5,9,7,507,1,14,101,15,8,0,1,117,"0"
"541",540,196,2,184,1,100,14,0,0,1,4,5,15,5,741,1,14,207,8,8,0,1,100,"0"
"542",541,520,1,158,1,76,8,2,4,1,4,5,15,7,774,1,14,230,8,7,0,1,582,"0"
"543",542,196,2,184,1,100,14,0,0,1,4,5,15,7,447,1,14,26,8,5,0,1,100,"1"
"544",543,188,2,244,1,50,14,1,0,1,1,5,9,7,213,2,14,191,18,7,0,1,283,"0"
"545",544,62,2,171,1,50,14,0,0,4,4,5,13,7,819,2,20,33,18,8,0,1,255,"0"
"546",545,520,1,158,1,76,8,2,4,1,4,5,15,7,674,2,14,158,8,7,0,1,582,"0"
"547",546,111,2,182,0,23,14,0,0,1,1,5,15,6,503,0,14,199,5,7,0,1,322,"0"
"548",547,543,1,433,2,8,14,1,0,4,3,5,15,6,603,2,0,116,16,5,0,1,220,"0"
"549",548,579,1,166,2,103,8,2,4,1,1,5,15,7,175,1,14,9,8,5,0,1,601,"1"
"550",549,312,0,133,1,93,8,0,0,4,4,5,4,7,681,1,14,207,8,8,0,1,432,"0"
"551",550,270,0,98,1,124,8,0,0,1,1,5,13,7,712,2,14,132,8,7,0,1,484,"0"
"552",551,269,0,84,0,78,8,0,0,4,3,5,13,7,23,1,14,25,8,9,0,1,392,"0"
"553",552,271,0,135,1,104,8,0,0,1,4,5,9,7,390,2,14,100,15,6,0,1,453,"1"
"554",553,303,0,61,1,38,8,2,4,4,1,5,9,6,564,5,0,207,0,6,0,1,553,"0"
"555",554,328,0,99,1,104,8,2,4,4,4,5,9,7,798,1,15,93,15,7,0,1,439,"2"
"556",555,393,1,94,0,82,8,2,4,4,1,5,9,7,333,2,0,158,15,5,0,1,529,"1"
"557",556,392,1,83,0,78,8,0,0,4,1,5,15,7,114,1,14,226,9,8,0,1,361,"0"
"558",557,271,0,135,1,104,8,0,0,1,4,5,9,7,776,2,14,211,18,6,0,1,453,"0"
"559",558,393,1,94,0,82,8,2,4,4,1,5,9,7,51,5,18,35,15,5,0,1,529,"0"
"560",559,328,0,99,1,104,8,2,4,4,4,5,9,6,192,1,8,2,15,7,0,1,439,"0"
"561",560,303,0,61,1,38,8,2,4,4,1,5,9,7,441,5,0,207,0,6,0,1,553,"0"
"562",561,186,2,141,1,100,14,0,0,4,4,5,9,7,273,5,14,135,18,8,0,1,138,"0"
"563",562,418,1,96,2,123,8,1,4,4,1,5,14,7,472,5,14,5,0,7,0,1,425,"0"
"564",563,186,2,141,1,100,14,0,0,4,4,5,9,7,262,5,14,88,18,8,0,1,138,"0"
"565",564,195,2,140,1,50,14,0,0,4,1,5,7,7,254,2,5,222,15,1,0,1,311,"0"
"566",565,511,1,79,2,134,14,0,0,4,4,5,15,7,170,1,17,25,7,7,0,1,111,"0"
"567",566,511,1,79,2,134,14,0,0,4,4,5,15,7,226,1,14,51,8,7,0,1,111,"0"
"568",567,271,0,135,1,104,8,0,0,1,4,5,9,3,852,1,14,207,15,6,0,1,453,"0"
"569",568,283,0,138,1,104,8,0,0,3,1,5,15,7,768,1,14,19,8,6,0,1,461,"0"
"570",569,163,2,97,1,38,14,0,4,1,4,5,4,7,201,1,0,169,8,7,0,1,360,"0"
"571",570,251,0,95,1,38,8,1,4,4,1,5,7,6,435,1,14,55,8,7,0,1,569,"0"
"572",571,394,1,137,1,124,8,1,0,4,1,5,9,7,61,5,17,202,15,7,0,1,480,"0"
"573",572,392,1,83,0,78,8,0,0,4,1,5,15,7,477,1,14,72,8,8,0,1,361,"0"
"574",573,312,0,133,1,93,8,0,0,4,4,5,4,6,542,1,14,25,5,8,0,1,432,"2"
"575",574,269,0,84,0,78,8,0,0,4,3,5,13,6,48,1,14,40,5,8,0,1,392,"0"
"576",575,164,2,113,2,60,14,0,0,4,1,5,7,7,396,2,22,188,8,5,0,1,140,"0"
"577",576,42,2,114,0,77,14,1,0,1,4,5,9,7,880,2,14,207,18,8,0,1,76,"0"
"578",577,394,1,137,1,124,8,1,0,4,1,5,9,7,582,5,14,81,15,7,0,1,480,"0"
"579",578,251,0,95,1,38,8,1,4,4,1,5,7,7,391,2,14,154,6,7,0,1,569,"0"
"580",579,42,2,114,0,77,14,1,0,1,4,5,9,7,290,5,14,19,18,8,0,1,76,"0"
"581",580,271,0,135,1,104,8,0,0,1,4,5,9,7,227,1,14,205,18,6,0,1,453,"0"
"582",581,42,2,114,0,77,14,1,0,1,4,5,9,7,131,1,14,55,15,8,0,1,76,"0"
"583",582,163,2,97,1,38,14,0,4,1,4,5,4,7,767,1,14,19,5,7,0,1,360,"0"
"584",583,63,2,181,1,84,14,0,0,4,4,5,9,7,98,1,14,19,18,9,0,1,289,"1"
"585",584,585,1,167,2,61,10,0,0,1,3,5,14,10,849,1,0,62,8,5,0,1,60,"0"
"586",585,26,2,235,1,121,14,0,0,1,0,5,15,7,414,1,14,55,8,8,0,1,184,"0"
"587",586,110,2,175,1,50,14,0,0,1,4,5,4,7,642,1,14,215,8,5,0,1,252,"0"
"588",587,166,2,177,2,34,14,0,0,1,3,5,7,6,588,5,14,43,5,5,0,1,280,"0"
"589",588,566,1,180,1,18,10,0,0,4,3,5,0,7,879,1,5,215,8,7,0,1,51,"0"
"590",589,32,2,172,0,109,14,0,0,4,4,5,15,7,890,1,14,185,8,8,0,1,327,"0"
"591",590,566,1,180,1,18,10,0,0,4,3,5,0,6,461,1,14,25,5,7,0,1,51,"0"
"592",591,12,2,170,1,100,14,0,0,1,1,5,7,7,791,2,14,15,18,8,0,1,226,"0"
"593",592,110,2,175,1,50,14,0,0,1,4,5,4,7,647,5,14,144,5,5,0,1,252,"0"
"594",593,565,1,173,1,18,1,0,0,4,4,5,13,7,608,2,20,35,18,7,0,1,14,"0"
"595",594,415,1,229,1,38,14,1,0,4,4,5,7,7,13,2,14,19,8,9,0,1,351,"0"
"596",595,223,3,210,1,90,16,2,4,1,4,5,15,7,508,5,14,26,8,2,0,1,16,"0"
"597",596,460,1,231,1,124,8,0,0,4,4,5,8,7,758,3,21,217,5,7,0,1,474,"0"
"598",597,199,2,240,1,38,14,0,0,4,4,5,4,5,66,1,14,19,5,7,0,1,359,"1"
"599",598,339,0,307,1,38,8,0,0,1,1,0,13,6,478,5,14,143,0,7,0,1,552,"0"
"600",599,521,1,187,2,103,8,2,4,1,4,5,15,0,244,1,14,77,8,7,0,1,574,"0"
"601",600,521,1,187,2,103,8,2,4,1,4,5,15,7,366,1,14,186,8,7,0,1,574,"0"
"602",601,44,2,188,1,100,14,1,0,4,4,5,7,7,90,3,20,47,8,5,0,1,91,"0"
"603",602,481,1,142,1,121,14,2,4,1,1,5,9,7,482,1,14,90,15,7,0,1,72,"1"
"604",603,481,1,142,1,121,14,2,4,1,1,5,9,7,108,2,14,25,18,7,0,1,72,"1"
"605",604,481,1,142,1,121,14,2,4,1,1,5,9,6,266,1,14,227,15,7,0,1,72,"1"
"606",605,236,0,118,1,76,8,1,0,4,4,5,4,7,498,2,14,154,5,7,0,1,585,"1"
"607",606,329,0,132,1,38,8,0,0,4,1,5,9,7,232,5,14,51,18,6,0,1,515,"2"
"608",607,490,1,139,2,70,14,0,0,4,4,5,9,7,815,3,14,25,15,5,0,1,219,"1"
"609",608,501,1,13,0,7,11,0,0,5,1,5,3,7,178,1,14,43,8,8,0,1,623,"1"
"610",609,141,2,537,1,121,14,0,0,4,4,5,9,7,745,1,14,19,18,7,0,1,181,"2"
"611",610,440,1,126,0,49,13,1,0,4,3,5,15,7,74,1,14,19,8,5,0,1,445,"1"
"612",611,217,3,121,1,83,16,0,0,4,1,5,7,7,630,1,14,172,8,5,0,1,17,"2"
"613",612,564,1,119,1,18,10,0,0,4,4,5,9,7,607,2,14,49,15,7,0,1,59,"1"
"614",613,193,2,311,2,125,14,0,0,4,4,5,15,7,466,1,14,5,5,8,0,1,337,"2"
"615",614,193,2,311,2,125,14,0,0,4,4,5,15,6,397,1,14,19,8,8,0,1,337,"1"
"616",615,366,1,245,0,109,14,2,4,4,4,5,9,7,491,2,14,56,15,8,0,1,375,"1"
"617",616,506,1,25,1,16,8,2,4,1,1,5,9,7,437,5,14,155,5,7,0,1,501,"1"
"618",617,459,1,29,1,44,8,0,0,4,4,5,4,7,827,1,14,25,0,10,0,1,424,"1"
"619",618,385,1,130,1,20,8,0,0,4,1,5,13,7,765,1,14,105,8,6,0,1,381,"1"
"620",619,482,1,123,1,84,14,0,0,4,4,5,4,7,759,0,14,69,8,8,0,1,300,"1"
"621",620,587,1,129,0,118,14,1,4,4,1,5,7,6,50,5,14,190,3,3,0,1,105,"1"
"622",621,539,1,120,2,103,8,0,0,1,4,5,4,7,719,0,14,190,8,7,0,1,600,"2"
"623",622,385,1,130,1,20,8,0,0,4,1,5,13,7,7,1,14,1,8,6,0,1,381,"2"
"624",623,137,2,127,2,134,14,0,0,1,4,5,15,7,899,2,14,19,8,8,0,1,135,"1"
"625",624,361,1,116,0,78,8,0,0,1,4,5,15,7,196,1,14,62,5,6,0,1,450,"1"
"626",625,201,2,272,1,121,14,0,0,4,1,5,15,7,389,1,14,190,8,7,0,1,161,"2"
"627",626,572,1,248,0,77,14,2,4,4,4,5,9,7,610,2,14,198,18,8,0,1,75,"1"
"628",627,286,0,238,2,103,8,0,0,4,1,5,14,7,590,1,14,19,11,2,0,1,533,"1"
"629",628,602,1,395,1,18,10,0,0,4,4,5,15,7,679,1,14,26,8,7,0,1,61,"1"
"630",629,285,0,31,1,38,8,0,0,4,1,5,9,7,111,1,14,207,18,8,0,1,591,"2"
"631",630,409,1,4,2,134,14,1,0,1,3,5,0,7,134,1,14,81,8,6,0,1,167,"1"
"632",631,248,0,3,0,78,8,0,0,4,4,5,9,7,804,2,14,13,18,8,0,1,419,"1"
"633",632,294,0,2,1,16,8,2,4,2,4,5,15,7,771,2,14,51,8,6,0,1,497,"1"
"634",633,337,0,192,1,104,8,2,4,4,1,5,15,6,611,2,14,28,0,3,0,1,464,"1"
"635",634,441,1,7,1,127,14,0,0,4,4,5,13,7,323,1,14,19,0,8,0,1,274,"1"
"636",635,194,2,400,1,121,14,0,0,5,4,5,11,7,646,0,14,5,8,8,0,1,159,"1"
"637",636,580,1,273,1,50,14,0,0,1,4,5,3,7,841,1,14,19,15,7,0,1,256,"1"
"638",637,4,2,15,1,24,14,0,0,4,4,5,15,7,436,2,14,207,8,6,0,1,188,"2"
"639",638,16,2,9,1,34,14,0,0,4,4,5,4,7,30,1,14,69,0,5,0,1,245,"2"
"640",639,502,1,20,1,20,8,0,0,4,1,5,15,7,584,1,0,207,5,5,0,1,345,"1"
"641",640,502,1,20,1,20,8,0,0,4,1,5,15,7,156,1,14,19,8,8,0,1,345,"1"
"642",641,488,1,19,2,115,7,1,0,4,1,5,15,6,140,1,14,25,7,5,0,1,1,"1"
"643",642,104,2,409,2,94,14,0,0,4,1,5,14,7,504,0,14,207,8,6,0,1,368,"2"
"644",643,428,1,399,0,77,14,0,0,4,4,5,15,7,877,1,14,176,8,8,0,1,83,"1"
"645",644,428,1,399,0,77,14,0,0,4,4,5,15,7,319,0,14,19,5,7,0,1,83,"2"
"646",645,346,0,357,1,38,8,0,0,1,1,5,14,7,705,1,14,52,0,8,0,1,613,"2"
"647",646,561,1,397,1,88,16,0,0,4,1,5,9,7,515,2,19,65,15,6,0,1,33,"1"
"648",647,249,0,257,1,76,8,0,0,1,4,5,4,7,405,1,14,13,8,8,0,1,580,"1"
"649",648,197,2,260,1,84,14,0,0,0,1,5,15,7,806,1,14,26,8,10,0,1,264,"2"
"650",649,455,1,265,0,42,8,0,0,4,4,5,4,7,747,1,14,25,18,6,0,1,575,"2"
"651",650,455,1,265,0,42,8,0,0,4,4,5,4,7,145,2,14,43,18,6,0,1,575,"1"
"652",651,384,1,264,2,131,8,1,4,4,3,5,15,7,460,1,14,26,8,6,0,1,609,"1"
"653",652,45,2,249,2,80,14,0,0,4,3,5,15,7,182,1,14,152,8,5,0,1,298,"2"
"654",653,102,2,209,1,38,14,2,4,1,4,5,1,7,199,0,14,194,5,7,0,1,394,"1"
"655",654,434,1,27,0,77,14,0,0,4,4,5,4,7,847,1,0,137,18,5,0,1,71,"1"
"656",655,247,0,12,1,38,8,0,0,1,4,5,9,7,167,2,14,13,18,7,0,1,563,"1"
"657",656,197,2,260,1,84,14,0,0,0,1,5,15,6,576,0,14,158,0,5,0,1,264,"2"
"658",657,113,2,259,2,43,14,1,0,4,4,5,15,7,891,1,14,207,5,5,0,1,171,"1"
"659",658,65,2,258,1,126,14,0,0,4,4,5,15,6,821,1,14,207,8,7,0,1,237,"1"
"660",659,608,1,321,1,127,14,2,4,4,1,5,7,7,739,1,14,116,18,6,0,1,258,"2"
"661",660,478,1,51,1,18,10,0,0,4,4,5,15,7,280,1,14,51,8,7,0,1,55,"1"
"662",661,307,0,93,2,103,8,1,0,4,4,5,4,7,832,2,0,198,8,5,0,1,599,"1"
"663",662,304,0,252,1,38,8,2,4,4,4,5,9,7,487,2,14,19,15,8,0,1,606,"2"
"664",663,147,2,28,1,121,14,2,4,1,1,5,15,7,59,1,14,19,0,8,0,1,165,"1"
"665",664,568,1,253,1,76,8,0,0,1,4,5,9,7,265,2,14,19,18,7,0,1,579,"1"
"666",665,609,1,329,0,23,14,0,0,4,4,5,4,7,127,1,22,76,5,7,0,1,350,"2"
"667",666,33,2,325,2,134,14,1,0,4,1,5,14,7,183,0,14,19,8,8,0,1,131,"1"
"668",667,609,1,329,0,23,14,0,0,4,4,5,4,7,464,1,14,115,8,7,0,1,350,"2"
"669",668,49,2,261,1,121,14,0,0,4,4,5,7,7,56,1,14,179,5,5,0,1,185,"2"
"670",669,54,2,497,2,75,14,0,0,4,4,5,15,6,431,1,14,201,8,6,0,1,215,"1"
"671",670,17,2,421,2,11,14,0,0,4,1,5,9,7,751,1,14,178,8,5,0,1,98,"2"
"672",671,114,2,347,2,23,14,0,0,4,1,5,13,7,769,0,14,75,8,7,0,1,302,"1"
"673",672,397,1,88,1,93,8,2,4,4,1,5,9,7,900,1,14,51,18,7,0,1,459,"1"
"674",673,287,0,541,1,38,8,2,4,4,1,5,15,7,64,1,14,169,8,6,0,1,518,"2"
"675",674,376,1,533,1,18,2,1,0,4,1,5,15,7,174,1,14,157,8,7,0,1,25,"1"
